id,longitude,latitude,property_type,price
1186897595490659800,-0.2994287,51.4607815,Entire rental unit,$123.00
1186898269831558100,0.21927053544033936,51.575668274723405,Entire rental unit,$92.00
1186920557307470800,-0.1036831,51.49383419999999,Entire rental unit,$229.00
1186928352840964e3,-0.19431,51.51123,Entire rental unit,$144.00
1186936674212364300,-0.18752902275390948,51.517764880939616,Private room in condo,$242.00
1186939734237915e3,-0.07212,51.52837,Entire rental unit,NA
1186971360798722600,-0.00677873485717794,51.545349240768815,Entire condo,$218.00
1186991594040499500,0.06422951817512512,51.41732188607228,Entire rental unit,$111.00
1187006475193705700,-0.09548,51.53458,Entire rental unit,$117.00
1187009454544951600,-0.0764857879220694,51.51682275386129,Entire rental unit,NA
1187011959331371800,-0.07607033717614808,51.51736644206662,Entire rental unit,NA
1187013605839546e3,0.0858437642455101,51.50145830097351,Entire rental unit,$137.00
1187050531796973300,-0.09747,51.58711,Private room in home,$43.00
1187053422958069200,-0.08589913708342395,51.46683418144804,Entire home,NA
1187054010627375600,-0.18242,51.49721,Entire home,$762.00
1187069605510220500,-0.11275,51.59874,Entire home,NA
1187075140688057900,-0.05004465579986572,51.53911508222163,Entire rental unit,$130.00
1187087493727539700,-0.10611,51.48635,Private room in rental unit,NA
1187105328915210800,-0.03591,51.47722,Entire rental unit,$225.00
1187111444945383400,-0.15945,51.52031,Entire rental unit,$115.00
1187151100367901700,0.00347,51.48914,Entire rental unit,NA
1187161615368985e3,-0.11912,51.52969,Entire rental unit,$99.00
1187171182975975200,-0.29838109356875,51.59512317827486,Entire rental unit,$113.00
1187194336201779700,-0.07633883231980809,51.53094275012342,Entire serviced apartment,$346.00
1187370642029118200,-0.19853,51.5647,Entire home,NA
1187411429914803e3,-0.36227,51.47047,Private room in rental unit,$50.00
1187422428410334e3,-0.02539636745909845,51.47659716547389,Entire rental unit,$113.00
1187423465256956e3,-0.2471063831060172,51.51049025839408,Private room in rental unit,$57.00
1187473510604218e3,-0.310688,51.4565291,Entire home,"$1,035.00"
1187474112869576700,0.02701056610562022,51.50247277899996,Private room in condo,$86.00
1187477722398207500,-0.2031,51.51761,Entire rental unit,$250.00
1187490458777962e3,-0.2961462,51.4612624,Entire home,$163.00
1187496925736714800,-0.20413,51.52651,Entire rental unit,$178.00
1187497095671162e3,-0.20392848398202612,51.52645967072753,Entire rental unit,$168.00
1187504920689845500,-0.1391573190234271,51.526731639256845,Entire home,$274.00
1187516584979815e3,-0.13908,51.52061,Entire rental unit,NA
1187525066494419e3,0.1467864,51.5745263,Private room in home,$39.00
1187533080113428e3,-0.19311970868469955,51.60329240993787,Entire rental unit,$65.00
1187539836781124900,-0.1857062976504824,51.463436505397986,Entire rental unit,$102.00
1.1875404922210081e+18,-0.19073624163866043,51.52208813272186,Entire rental unit,$144.00
1187552954453833200,-0.10515668001253468,51.55367949287492,Entire rental unit,$264.00
1187558666641735e3,-0.0573,51.47034,Private room in home,NA
1.1875753127872799e+18,-0.16118697420884798,51.51940232385807,Entire rental unit,$500.00
1187577203082451500,-0.00657,51.55446,Private room in home,$27.00
1187582405978910500,-0.03142,51.58274,Private room in rental unit,$33.00
1187585253084115e3,-0.1810038685391524,51.51300178834205,Private room in rental unit,$500.00
1187592484149948200,-0.1622,51.49728,Entire rental unit,$336.00
1187594177316831e3,-0.1949218792852564,51.60468189723058,Entire rental unit,$97.00
1187600725964858400,0.03785006278030402,51.51300716401731,Entire home,$210.00
1187608847381628400,-0.1333795613769606,51.51515631312053,Entire rental unit,$360.00
1187624788030339800,-0.00753,51.55365,Private room in home,$20.00
1187627788370162700,-0.00578726374418878,51.55488116450596,Private room in home,$48.00
1187629574323426300,-0.15663,51.54758,Private room in rental unit,$50.00
1187631302704996900,-0.00648342890954278,51.55447229057784,Private room in home,$44.00
1187638324436408600,-0.08283,51.61854,Room in hotel,NA
1187639408193167600,-0.27864194868986747,51.559769583604655,Entire rental unit,$521.00
1187639793807042800,-0.2273,51.41014,Entire condo,$158.00
1187642474043839200,-0.08650843234605082,51.61726162408244,Room in hotel,NA
1187645817704300800,-0.10652,51.6051,Entire rental unit,NA
1187651105063939e3,-0.02842,51.51917,Private room in rental unit,NA
1187652014683008800,-0.0864,51.61748,Room in hotel,NA
1187652086685265700,-0.08480222793423675,51.61822047193583,Room in hotel,NA
1187656074929089e3,-0.08865,51.61793,Room in hotel,NA
1187657039871091e3,-0.08854,51.61625,Room in hotel,NA
1187658667241067300,-0.06606,51.50846,Entire rental unit,NA
1187660692231681500,-0.23491,51.54457,Entire home,$348.00
1187668609628232e3,-0.15414366378261166,51.47273384463776,Private room in rental unit,$81.00
1187674466766987800,-0.08399548683913301,51.541254613679534,Private room,$102.00
1187678520704546600,-0.05420663406939438,51.5348874123323,Entire home,$76.00
1187690181923391500,-0.1922709,51.4964155,Entire rental unit,NA
1187705585061459e3,-0.178053,51.5409638,Private room in rental unit,NA
1187706931049526e3,-0.18037,51.4862,Entire rental unit,NA
1187711487269508600,-0.10612,51.36609,Entire condo,$144.00
1187725327814673400,-0.13861,51.51841,Entire rental unit,$306.00
1187737320693288700,-0.06371,51.51467,Private room in rental unit,NA
1187771685253515500,0.194887047566164,51.56829503874342,Private room in home,$49.00
1187785997833453e3,-0.20687,51.51532,Entire rental unit,$398.00
1187790628376289e3,-0.14013605013637298,51.551805347126674,Entire home,$133.00
1187790969766442500,0.09607,51.50194,Entire condo,$100.00
1187817026135009e3,-0.00706,51.49329,Private room in rental unit,NA
1187822776044816400,-0.01039892435073852,51.55862227962495,Entire home,$160.00
1187828760367321300,0.01538347452878952,51.50837872944892,Private room in rental unit,NA
1187834509926503400,-0.05858006221859555,51.5555301659504,Entire home,$171.00
1187842584366491e3,-0.02203233540058136,51.54060191437867,Entire rental unit,$106.00
1187892189265302800,-0.25631,51.62103,Entire rental unit,$219.00
1187911546124851e3,-0.0238975,51.5144562,Entire condo,$136.00
1187918045210083300,-0.13211,51.5135,Entire rental unit,$286.00
1187947331023633e3,0.00859259999999999,51.5676389,Entire condo,$155.00
1188108531728322800,-0.07668337790985857,51.49594181100955,Entire rental unit,$138.00
1188128274727858400,-0.06038369040226368,51.548203234526525,Entire condo,NA
1188131639931082500,-0.20004,51.4165,Entire condo,$135.00
1188146398469478e3,-0.27087,51.50195,Private room in condo,$41.00
1188164725249324500,-0.04818509999999999,51.4407186,Entire rental unit,$62.00
1188183045768424400,-0.07099319999999999,51.51278809999999,Private room in rental unit,$85.00
1188199771139468800,-0.18205562412046225,51.48821930375343,Entire rental unit,$432.00
1188204700792321500,-0.20543171907656207,51.492922535765,Entire rental unit,$224.00
1188211774624076800,-0.0876312,51.6027683,Private room in serviced apartment,NA
1188219515183745500,0.0403353,51.5374483,Private room in rental unit,$48.00
1188221586996460500,0.07657907903194427,51.533154549752624,Entire rental unit,$162.00
1188237735425444e3,-0.19625283047257383,51.460243856062306,Entire home,$335.00
1188243762232134e3,-0.17921193068847208,51.610382972118245,Entire condo,NA
1188244091740555800,-0.09713,51.49013,Entire rental unit,NA
1188244936307286e3,-0.3395125665435291,51.45259001989288,Private room in home,$68.00
1188261406832491800,-0.17421745548538042,51.48589657785328,Entire condo,NA
1188287211351175400,-0.07576,51.55923,Entire rental unit,$66.00
1188291949648775400,-0.30817,51.45474,Private room in home,$84.00
1188298383660543500,-0.2279214973733797,51.40775870508852,Entire rental unit,$174.00
1188299970823616500,-0.27037303894758224,51.49791702041257,Private room in rental unit,$60.00
1188300759765276200,-0.04116892335381518,51.36923836854255,Entire home,$231.00
1188311540828249300,-0.23734,51.54863,Private room in rental unit,$56.00
1188312375505551600,-0.0132601,51.4712375,Entire condo,$98.00
1188326662023731e3,-0.14128,51.52022,Private room in rental unit,$68.00
1.1883353911610719e+18,-0.22732,51.52118,Entire townhouse,NA
1188344469877947400,-0.2188570117820867,51.46212088002842,Entire rental unit,NA
1188357092950799e3,-0.1375766040562952,51.507065756662065,Entire rental unit,$262.00
1188357488805865700,-0.18881,51.45991,Entire home,$350.00
1188362682335417900,-0.24037126617268473,51.49365143082169,Entire rental unit,$99.00
1188381520884191200,-0.2117300174232609,51.56508391982039,Entire rental unit,$227.00
1.1884020436658719e+18,-0.06649369447580249,51.54803784765544,Private room in condo,$70.00
1188402252485986e3,-0.14178,51.51959,Private room in rental unit,$66.00
1188420993354944500,-0.10634722275390418,51.57712462878566,Entire rental unit,$190.00
1188436477824244500,-0.0946,51.52412,Private room in condo,NA
1188440135042896400,-0.14518,51.48687,Entire rental unit,$77.00
1188454610744283100,-0.17688,51.4582,Entire condo,NA
1188463702206245e3,0.02174856437600376,51.43019684841275,Private room in rental unit,$90.00
1188481250953674e3,-0.07696766406297684,51.551479118610175,Private room in home,NA
1188501871022819300,0.02018884599786797,51.457678311737475,Entire home,$150.00
1188508216408138200,-0.21889,51.50569,Private room in rental unit,$63.00
1188508920758286600,-0.18170490860939023,51.475622788337034,Houseboat,$108.00
1188513637187100200,-0.12057,51.55195,Private room in home,NA
1188559720937361700,-0.1981838527489088,51.55276857250903,Entire home,$600.00
1188563916354897200,-0.2153044930549956,51.44014944886078,Entire home,NA
1188569910646630100,-0.1816,51.42315,Entire rental unit,NA
1188570189410626800,-0.08032,51.38164,Private room in rental unit,$25.00
1188571364143699500,-0.1406601,51.49004129999999,Private room in rental unit,$117.00
1188618552697545200,-0.23919276553389063,51.53250819241486,Private room in home,$90.00
1188722809796693500,-0.1869186067407432,51.51220418286188,Entire rental unit,$270.00
1188771728997783600,-0.19533,51.42026,Entire home,$207.00
1188841844544270800,0.1497744,51.4557857,Private room in rental unit,$48.00
1188898297314726700,-0.21211959921598164,51.45677043253862,Private room in rental unit,NA
1188899322538221300,-0.08791536931151978,51.47974122774683,Entire rental unit,NA
1188901815322728200,-0.04951827228069305,51.5567645835854,Entire condo,$86.00
1188901939917079e3,-0.2521434162751977,51.580488141818435,Private room in home,$34.00
1188930275253501e3,-0.1302052,51.4810503,Entire rental unit,$626.00
1188930329956610300,-0.12935,51.48135,Entire rental unit,NA
1188930483211854300,-0.14694243000440993,51.47285717792802,Entire rental unit,NA
1188930928578240800,-0.12969680949843543,51.48011189037755,Entire rental unit,NA
1188930980788459e3,-0.13138,51.48163,Entire condo,NA
1188931005431635e3,-0.12942,51.482170000000004,Entire condo,NA
1188931038603668200,-0.1294032423102146,51.48149718152328,Entire condo,NA
1188931641770785500,-0.12923,51.47985,Entire rental unit,$380.00
1188931782581448e3,-0.13186413882317102,51.48242113037803,Entire rental unit,$303.00
1188931990949623800,-0.17421,51.48379,Entire rental unit,NA
1188932381059345400,-0.1897439355370647,51.455205986517775,Entire rental unit,$379.00
1188934248182355e3,-0.12424932771106466,51.48536398584879,Entire condo,NA
1188935684633581600,-0.12516,51.48525,Entire condo,NA
1188937178227678e3,-0.13151,51.48372,Entire condo,NA
1188938458791474e3,-0.13293,51.48244,Entire condo,NA
1188941537994711300,-0.1756283,51.47321849999999,Private room in rental unit,$99.00
1188944652162593e3,-0.1893,51.45655,Entire condo,$372.00
1188944789117515e3,-0.28271899512372833,51.489525301111186,Entire rental unit,NA
1188944918164101600,-0.3161,51.51193,Entire condo,NA
1188945170703550500,-0.1228975218973268,51.53848784171256,Entire rental unit,NA
1188949257664369200,-0.12461604953219638,51.54020484264617,Entire condo,NA
1188959704509476900,-0.07334,51.49991,Entire rental unit,NA
1188964857294876400,-0.14495,51.47663,Private room in rental unit,$97.00
1188966457057254400,-0.19751,51.54727,Entire rental unit,NA
1188968019452651800,-0.16489,51.49489,Entire home,$378.00
1188969524021754e3,-0.05938,51.4797,Entire rental unit,$373.00
1188970336228381700,-0.16461,51.52324,Entire rental unit,NA
1188983169655607600,-0.07605,51.53883,Private room in rental unit,$185.00
1188984027646421200,-0.09619876742362976,51.47316255253376,Private room in rental unit,$95.00
1188986351696829e3,-0.16486988011761708,51.523382878281346,Entire rental unit,NA
1188992938941685500,0.00943,51.51319,Entire rental unit,$139.00
1189001740943527e3,-0.0154,51.50947,Private room in home,$64.00
1189013946620705800,-0.19629,51.50924,Entire rental unit,$124.00
1189024645233413400,-0.14036,51.52321,Entire rental unit,NA
1189025537785533200,-0.13066521148680676,51.47097804554339,Private room in home,$91.00
1189026740524130600,-0.17814,51.51271,Entire rental unit,$142.00
1189032270292670700,-0.0253124,51.5437754,Private room in rental unit,$180.00
1189035874362165500,-0.2368564925617648,51.526884786297686,Entire rental unit,$220.00
1189043540916065500,-0.18727832750854656,51.510603839388374,Entire rental unit,$400.00
1189048990473579800,-0.09461683790066154,51.532083347550525,Entire rental unit,NA
1189078917193561600,-0.1470045,51.43957899999999,Entire rental unit,NA
118907972520636e4,-0.1485594350695542,51.50378924080474,Entire rental unit,"$1,085.00"
1189087871809186800,-0.16171,51.52518,Entire rental unit,$368.00
1189112814758944300,-0.24813551858799243,51.50824990220292,Private room in rental unit,$48.00
1189117689785179100,-0.14627163862305226,51.54718633530582,Private room in loft,$126.00
1189144674001200400,0.14892,51.53728,Private room in rental unit,$40.00
1189147033502527200,0.00121,51.45937,Private room in rental unit,NA
1189190988262435300,-0.21767,51.42537,Entire rental unit,$193.00
1189199690682737700,-0.22361073642969131,51.5640221631815,Entire condo,$197.00
1189206184059428600,0.17889,51.53513,Private room in home,$56.00
1189209045623009300,-0.06794,51.48896,Entire home,$455.00
1189209318159711700,0.18044,51.534910000000004,Private room in home,$59.00
1189225543731597800,-0.21204541222309417,51.478127853933046,Entire home,$250.00
1189226937772151e3,-0.06643004643073114,51.48783166698915,Entire rental unit,$178.00
1189235260415934e3,-0.20637653768062592,51.47049602946168,Entire rental unit,$306.00
1189269211833194200,-0.05978593001468503,51.46075323286247,Entire home,NA
1189269583626591200,-0.10207617178443258,51.48431824915817,Entire condo,$200.00
1189278615243866e3,-0.26076060740892665,51.51646575366955,Entire rental unit,NA
1189288050964391e3,-0.25846767835665413,51.51699081097824,Entire rental unit,NA
1189298761193568800,-0.02912528760200993,51.46078031911448,Private room in home,$100.00
1189301635070007300,-0.02261244999386679,51.517185393812305,Entire rental unit,$81.00
1189316403681423400,-0.15859,51.51927,Entire condo,$315.00
1189323938189225200,0.0796431,51.5392428,Entire rental unit,$132.00
1189325140165422e3,-0.05760446125089562,51.542001062023374,Entire home,$247.00
1189334466365222700,-0.06474764467464703,51.644185428885805,Entire home,$195.00
1189348091319496e3,0.0417755,51.5445344,Private room in home,$72.00
1189417667249651500,-0.21317,51.51464,Entire rental unit,$157.00
1189465084730589700,-0.18972,51.51471,Entire condo,$213.00
118963733435046e4,-0.21850977356718543,51.59184136737011,Entire home,NA
1189639451486982700,-0.32375,51.45071,Entire home,NA
1189667753338579200,-0.1630686075761342,51.46529964509873,Private room in rental unit,$61.00
1189669038932582700,-0.28335,51.46475,Entire rental unit,$170.00
1189702995933999400,0.1754656449829195,51.478908427799496,Entire rental unit,$72.00
1189705458427915800,-0.16452,51.46194,Private room in home,$55.00
1189708572082835700,-0.14598196248713433,51.506971044042885,Entire rental unit,$103.00
1189717309202030300,-0.1130383461713791,51.64514571066607,Entire rental unit,$70.00
1189765581535381500,-0.07144,51.52715,Private room in home,$80.00
1189789278357920800,-0.12997,51.45195,Private room in rental unit,$56.00
1189792698275995600,-0.20283844323114483,51.487806873030706,Private room in rental unit,$82.00
1189811145738609700,-0.21384011954069135,51.43867906227454,Entire rental unit,$90.00
1189837729697844500,-0.141116428176354,51.51951340265079,Entire condo,$158.00
1189841077968901400,-0.1651433181184413,51.52492832026227,Entire rental unit,$149.00
1189856220876841e3,-0.0876312,51.6027683,Private room in serviced apartment,NA
1189856738750173200,-0.2029,51.48483,Private room in rental unit,$59.00
1189876602566369e3,0.08101142942905426,51.5343832595031,Private room in home,NA
1189878176450364700,-0.06579,51.52802,Entire rental unit,NA
1189885858575785200,-0.0876312,51.6027683,Private room in serviced apartment,NA
1189890907768311e3,-0.03414203274539965,51.49040445233554,Private room in rental unit,$27.00
1189900530175491300,-0.2235,51.48724,Private room in condo,$76.00
1189918550524232200,-0.2116824317382826,51.50036359879627,Entire rental unit,$135.00
1189923333380355800,-0.27133,51.51003,Private room in rental unit,$57.00
1189931838296547300,-0.4827281446531062,51.53592588749439,Private room in home,NA
1189982328778994e3,-0.08747895501047581,51.49023795622669,Cave,NA
1189991197244380700,-0.18819,51.44718,Entire townhouse,$340.00
1190013771081554200,-0.10258588280334102,51.530500052178745,Entire rental unit,$77.00
1190084420836349200,-0.2215937152504921,51.57864241538972,Private room in rental unit,$50.00
1190211420591647200,-0.2543121571457347,51.619543610363074,Entire rental unit,$219.00
1190250190902206500,-0.14835,51.50694,Entire home,NA
1190281511553003e3,-0.17369449138641355,51.47335634186184,Entire home,$238.00
1190282867942528500,-0.13117,51.51421,Entire rental unit,$257.00
1190286547955544e3,-0.07027065030248054,51.511732261176405,Private room in rental unit,$91.00
1190286714782922200,-0.07038202783259465,51.38857913793925,Private room in rental unit,$45.00
1190309400328791e3,-0.02232737839221954,51.42957266132153,Entire home,NA
1190336494183763e3,-0.03061741590499878,51.546632569324686,Entire home,$222.00
1190350444059966500,-0.11463558255610376,51.521428419254995,Entire rental unit,$500.00
1190375783325926100,-0.1885186409582132,51.44531640791528,Entire home,NA
1190382698240950500,-0.4713268205523491,51.53674804572797,Entire rental unit,$91.00
119038944993348e4,-0.18338,51.4505,Entire rental unit,$81.00
1190411304039229200,-0.12302144363009256,51.43995396251641,Entire condo,NA
1190425741831252500,-0.190050232181492,51.524172605742926,Entire rental unit,$111.00
1190450310138356700,-0.19678903033823644,51.461478734162725,Private room in rental unit,NA
1190462107660100900,0.08613792388164222,51.494224125092074,Entire rental unit,$121.00
1190462766310016500,0.1661914309704853,51.54725145597283,Private room in home,$80.00
1190482129180834800,-0.13106781989336014,51.51418851928639,Private room in home,NA
1190499800007605800,-0.1213315,51.5323183,Entire rental unit,$354.00
1190503133598488e3,0.07324,51.53796,Private room in rental unit,$62.00
1190503379389081300,-0.10777,51.4759,Private room in condo,$66.00
1190504501066129400,-0.05510402939266726,51.53547168782467,Entire home,$192.00
1190512769852538400,-0.1369458737370962,51.54232174302121,Private room in rental unit,$114.00
1190513477444613600,-0.096,51.49256,Private room in condo,NA
1190524086780991e3,-0.185739,51.52935919999999,Entire rental unit,$114.00
1190526497853125600,-0.08900528275102015,51.49228966298112,Entire rental unit,$134.00
1190567420153313800,-0.18272,51.4982,Private room in home,$144.00
1190579638729634800,-0.18161,51.49798,Private room in home,$108.00
1190583996100710100,-0.33373,51.4726,Private room in condo,$48.00
1190608956898551300,-0.1189515487792448,51.38876824397416,Entire rental unit,$67.00
1190621398457704400,-0.1331963,51.5676444,Entire rental unit,$299.00
1190641412533653500,-0.1289604886051137,51.49712017558755,Private room in condo,NA
1190650560372747500,-0.1458859571990662,51.50536570595043,Entire rental unit,NA
119065826116111e4,-0.37818,51.47812,Entire home,$188.00
1190680898287891500,-0.14089551527549632,51.52041673016052,Entire rental unit,$184.00
1190684984506867e3,-0.19552402171855685,51.4620611630189,Entire rental unit,$135.00
1190688535664647200,-0.15979,51.54275,Entire rental unit,$120.00
1190700662437782500,-0.1885816854057824,51.52447396958131,Entire rental unit,$126.00
1190702310637389300,-0.14624369510472807,51.44037263990629,Entire rental unit,$240.00
1190708011661456400,-0.2094715434959959,51.45886968231501,Private room in rental unit,$59.00
1190710242849440300,-0.1412919346079912,51.54552508062393,Entire rental unit,$101.00
1190734532619076e3,0.05069969430959126,51.39596517623091,Entire home,$182.00
1190752685924771600,-0.2376501,51.5468509,Entire rental unit,$94.00
1190753151481879300,-0.11625,51.5545,Private room in rental unit,$117.00
1190759897956216800,-0.13743212393095003,51.54266567330161,Entire rental unit,$114.00
1190763146552898800,-0.06831,51.52494,Private room in rental unit,$82.00
1190776537909451300,-0.07824640885947748,51.529794344075256,Entire rental unit,$113.00
1190786748255125500,-0.03690909756274718,51.49127803084893,Entire home,$145.00
1190788644112468e3,-0.14176228158958726,51.53702610907609,Entire home,$495.00
1190791764087921400,-0.09262220125531716,51.49909829102923,Private room in rental unit,"$10,001.00"
1190844569803558e3,-0.328615,51.59118960000001,Private room in rental unit,$32.00
1191039773650186e3,0.01721,51.50962,Entire rental unit,NA
1191046631530182400,-0.1303817457712571,51.47866787171511,Entire rental unit,NA
1191058812251215600,-0.1064026,51.5765419,Entire rental unit,NA
1191065003142867500,-0.13108890019870034,51.51262829357272,Entire rental unit,$238.00
119106581640562e4,-0.3192848,51.5141941,Entire condo,$88.00
1191075141627135700,-0.0868674596305112,51.55437020907467,Entire rental unit,$318.00
1191078879104077800,-0.18587,51.55258,Entire rental unit,$194.00
1191085742562460400,-0.01635,51.53154,Entire condo,$94.00
1191100299716973e3,-0.14101260351325626,51.537550326835195,Private room in home,$58.00
1191106607562261200,-0.00188726931810379,51.549533136129554,Private room in home,$63.00
1191107029741754e3,-0.1891384,51.4958512,Entire rental unit,$531.00
1191112832800817200,-0.14010588129699156,51.5373265622493,Private room in home,$58.00
1191113604816770300,-0.23048274655761647,51.502521017116955,Entire condo,$161.00
1191133709325261300,0.11518240477696694,51.5459582370042,Private room in townhouse,$30.00
1191141569481382100,-0.0191684,51.50147399999999,Entire rental unit,NA
1191146816843638e3,-0.23516,51.52809,Entire rental unit,NA
1191149643205806e3,-0.0448,51.46805,Private room in condo,$65.00
1191152637698271700,-0.2110244706273079,51.47624383179625,Entire rental unit,$232.00
1191158318922328e3,-0.19411339960190008,51.52961567732349,Entire home,NA
1191170968934779e3,-0.1259877,51.5180136,Entire rental unit,$162.00
1191181384673214200,-0.13368867337703705,51.53524201326853,Private room in rental unit,NA
1191192873334585300,-0.19088,51.4942,Entire rental unit,$162.00
1191193580383221200,-0.18679,51.49399,Entire rental unit,$202.00
1191193727511991800,-0.18679,51.49399,Entire rental unit,$217.00
1191193865952232400,-0.18679,51.49399,Entire rental unit,$183.00
1191193979379076900,-0.18679,51.49399,Entire rental unit,$190.00
1191194258866591500,-0.1920814,51.494522,Entire rental unit,$562.00
1191194428246989e3,-0.1920814,51.494522,Entire rental unit,$652.00
1191197673039758800,-0.1926911,51.5183744,Entire home,"$1,616.00"
1191203753093973500,-0.19851810874824763,51.458337477031506,Entire rental unit,$120.00
1191208942309124600,-0.071396,51.5241649,Entire rental unit,$311.00
1191230733579727e3,-0.10367,51.58298,Entire rental unit,$78.00
1191232778631361e3,0.21216,51.59671,Entire home,$59.00
119123738295638e4,-0.2353,51.52647,Entire rental unit,NA
1191243378915898600,-0.0058632,51.5357625,Entire rental unit,$189.00
1191290304790242800,-0.09729,51.53476,Entire condo,$116.00
1191291514406461e3,0.0784342689761549,51.57748677192389,Private room in home,$38.00
1191303105049216500,0.06358196310185787,51.490308122110775,Private room in condo,$68.00
1191304151480273700,-0.17093,51.51294,Entire rental unit,NA
1191323516858499e3,-0.08758,51.52725,Entire rental unit,NA
1191323759029895700,-0.14109150735321643,51.5377795427143,Private room in home,$71.00
1191324127513803e3,-0.14172894522330792,51.53712067861632,Private room in home,$53.00
1191327180276162800,-0.19633,51.49037,Entire rental unit,NA
1191354134600735500,-0.16787290518835343,51.460253923461586,Entire rental unit,$160.00
1191355405510084e3,-0.05561,51.48998,Private room in home,$39.00
1191359931593719800,-0.05679,51.48889,Private room in home,$42.00
1191386017209510700,-0.20844,51.53214,Private room in rental unit,NA
1191395023226542300,-0.1337221,51.5389437,Entire rental unit,$231.00
1191405092197536e3,-0.1337221,51.5389437,Entire rental unit,$285.00
1191405181997193200,-0.1337221,51.5389437,Entire rental unit,$285.00
1191405270402038e3,-0.1337221,51.5389437,Entire rental unit,NA
1191405385168137200,-0.0860103,51.4232997,Entire rental unit,$163.00
1191415392818709500,3.530094755594e-5,51.573058836548014,Entire home,NA
1191421994253774800,-0.152897,51.4455669,Entire rental unit,NA
1191427771570245e3,0.17275,51.59705,Private room in home,$40.00
1191447735482352400,-0.0398,51.58343,Entire rental unit,$173.00
1191452614433248e3,0.06575,51.48997,Private room in condo,$58.00
1191470870356891600,-0.2137,51.53357,Private room in home,$68.00
1191480184814177300,-0.21274,51.45162,Private room in home,$48.00
1191486978048512500,-0.24266,51.49378,Entire rental unit,$162.00
1191488718149604400,-0.07729,51.52718,Room in boutique hotel,$135.00
119152218759095e4,-0.21438,51.45131,Private room in home,$43.00
1191565505461623300,-0.03577,51.56784,Entire rental unit,$203.00
1191584483158887400,-0.15727,51.52028,Entire home,$684.00
1191611583282805e3,-0.13484,51.51381,Entire rental unit,$280.00
1191759787904023600,-0.21828585183331023,51.44817051180234,Private room in home,NA
1191779915678914300,-0.22780906409025192,51.54620305291799,Private room in rental unit,NA
1191793682823589400,-0.07550982560803235,51.51749006259193,Entire condo,NA
1191801106319073e3,-0.23697309702925165,51.46179991762551,Entire cabin,$40.00
1191821445570652e3,-0.3024554,51.5017132,Entire home,NA
1191829844394079700,-0.08379588458143096,51.5564273954206,Entire condo,NA
1191830275091864800,-0.09659546521793937,51.54717965245761,Entire rental unit,$172.00
1191832960759925500,-0.2228084,51.4881277,Private room in condo,$78.00
1191833263189516500,0.1777,51.48366,Entire rental unit,$214.00
1191834956250440700,-0.00480959889750099,51.45328423036219,Entire rental unit,$96.00
1191839180439885300,-0.2120288,51.5292889,Entire home,$280.00
1191839462499802e3,-0.05755709999999999,51.55663810000001,Private room in rental unit,NA
1191849577036625400,-0.15408,51.52203,Entire home,$533.00
1191850054110381800,-0.2065277909820983,51.480151879355155,Private room in condo,$72.00
1191850939340105e3,-0.04963,51.51252,Entire rental unit,$229.00
1191852462202207200,0.0303199284768625,51.48015111452969,Entire rental unit,$136.00
1191853241552610300,0.11927783307942398,51.499823033743176,Entire home,NA
119185367936558e4,-0.1646647,51.4989042,Entire home,$880.00
1191863510666875600,-0.20750977098941803,51.481015398068784,Private room in rental unit,$72.00
1191866061635274800,-0.01456308060813053,51.44779937827644,Entire home,$124.00
1191869212316588e3,-0.12868,51.51167,Entire rental unit,$147.00
1191878981537169400,-0.265159,51.5138615,Entire home,NA
1191879340038153700,-0.3093214005249001,51.39836847518247,Entire rental unit,NA
1191879509840082200,-0.09861241163940272,51.49248224180924,Entire condo,$124.00
1191883463714330600,-0.13372,51.53894,Entire home,$431.00
1191888356187024400,-0.2148390607825572,51.52833574280469,Entire rental unit,$270.00
1191889397987174700,-0.06953050000000001,51.4154347,Entire rental unit,$133.00
1191892038289497300,-0.2032174575717279,51.45575701948556,Entire rental unit,NA
1191908620570009600,-0.01541,51.50007,Private room in boat,NA
1191912456383974100,0.0140102,51.44369330000001,Entire home,$129.00
1191918842265757400,0.0171886,51.4442854,Entire condo,$102.00
1191919996005800700,-0.0953475,51.4926682,Entire rental unit,$283.00
1191920075778796500,-0.01495,51.50034,Private room in boat,NA
1191927112001230800,-0.01472714622882583,51.50011094166823,Private room in boat,NA
1191932941897156900,-0.01691,51.50028,Private room in boat,NA
1191934063957854700,-0.1758980868663734,51.489165795209225,Entire rental unit,$249.00
1191934290414575e3,-0.28632320869753697,51.55594207135092,Entire rental unit,NA
1191940037985432e3,-0.1611499895492563,51.49487057863803,Entire rental unit,$308.00
1.1919432592191519e+18,-0.01524,51.50015,Private room in boat,NA
1191952404619894e3,-0.01674035401312706,51.50047419259501,Private room in boat,NA
1191960505974294800,-0.1005555,51.5980831,Entire home,$117.00
1191966484321065700,-0.0876312,51.6027683,Private room in serviced apartment,NA
1191979568681404200,-0.02878290215156306,51.66810033996973,Entire home,$173.00
1191986735230569e3,-0.0919423,51.500093,Entire rental unit,$218.00
1191994291907100700,-0.2000284724860348,51.45049354511125,Entire home,$450.00
1192016204386530600,-0.1334082,51.4973,Entire rental unit,$291.00
1192016566817601300,-0.11103231981339474,51.49336083842876,Entire home,NA
1192026149989656e3,-0.213947,51.4780871,Entire home,NA
1192031891623184400,-0.10684567950552316,51.452852710403945,Private room in rental unit,$85.00
